mets,rxn1,rxn2,type,maxCosine,cosines,formula1,formula2
amp[c],RC00127,RC00185,P/C,0.27757728560817,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c] 
amp[c],RC00127,RC00183,P/C,-0.00922285964368611,,atp[c] + amp[c]  <=> 2 adp[c] ,amp[c] + h2o[c]  -> pi[c] + adn[c] 
amp[c],RC00127,RC00190,P/C,0.130067406926476,,atp[c] + amp[c]  <=> 2 adp[c] ,prpp[c] + ade[c]  -> amp[c] + ppi[c] 
amp[c],RC00127,RC01230,P/C,0.000889213266587092,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] 
amp[c],RC00127,RC01231,P/C,0.000889213266587092,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
amp[c],RC00127,RCC0022,P/C,0.0552262281536167,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + ppa[c]  -> amp[c] + ppi[c] + ppcoa[c] 
amp[c],RC00127,RC08733,P/C,0.0263502728486063,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + thcholstoic[c]  -> amp[c] + ppi[c] + cholcoar[c] 
amp[c],RC00127,RCC0055,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + ddca[c]  -> amp[c] + ppi[c] + ddcacoa[c] 
amp[c],RC00127,RCC0056,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + ttdca[c]  -> amp[c] + ppi[c] + tdcoa[c] 
amp[c],RC00127,RC03595,P/C,0,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] 
amp[c],RC00127,RC02918,P/C,-0.0194968831852876,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + tyr-L[c] + trnatyr[c]  -> amp[c] + ppi[c] + tyrtrna[c] 
amp[c],RC00127,RC03659,P/C,0.140041502955691,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + met-L[c] + trnamet[c]  -> amp[c] + ppi[c] + mettrna[c] 
amp[c],RC00127,RC05577,P/C,0.185566326362849,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + asp-L[c] + trnaasp[c]  -> amp[c] + ppi[c] + asptrna[c] 
amp[c],RC00127,RC03650,P/C,0.0985652869598027,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + cys-L[c] + trnacys[c]  -> amp[c] + ppi[c] + cystrna[c] 
amp[c],RC00127,RC05578,P/C,0.255730102681089,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + glu-L[c] + trnaglu[c]  -> amp[c] + ppi[c] + glutrna[c] 
amp[c],RC00127,RC03652,P/C,0.227106926045622,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + gln-L[c] + trnagln[c]  -> amp[c] + ppi[c] + glntrna[c] 
amp[c],RC00127,RC03664,P/C,0.183599990180579,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + trp-L[c] + trnatrp[c]  -> amp[c] + ppi[c] + trptrna[c] 
amp[c],RC00127,RC03660,P/C,0.196067851268398,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + phe-L[c] + trnaphe[c]  -> amp[c] + ppi[c] + phetrna[c] 
amp[c],RC00127,RC03655,P/C,0.112541480542452,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + his-L[c] + trnahis[c]  -> amp[c] + ppi[c] + histrna[c] 
amp[c],RC00127,RC03663,P/C,0.170906953955604,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + thr-L[c] + trnathr[c]  -> amp[c] + ppi[c] + thrtrna[c] 
amp[c],RC00127,RC03658,P/C,0.305276841143129,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + lys-L[c] + trnalys[c]  -> amp[c] + ppi[c] + lystrna[c] 
amp[c],RC00127,RC03038,P/C,0.175769466551622,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + ala-L[c] + trnaala[c]  -> amp[c] + ppi[c] + alatrna[c] 
amp[c],RC00127,RC03665,P/C,0.113834119114798,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + trnaval[c] + val-L[c]  -> amp[c] + ppi[c] + valtrna[c] 
amp[c],RC00127,RCC0101,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + fa15p0iso[c]  -> amp[c] + ppi[c] + fa15p0isocoa[c] 
amp[c],RC00127,RCC0102,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + fa17p0iso[c]  -> amp[c] + ppi[c] + fa17p0isocoa[c] 
amp[c],RC00127,RCC0127,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal6[c]  -> amp[c] + ppi[c] + Rtotal6coa[c] 
amp[c],RC00127,RCC0128,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
amp[c],RC00127,RCC0129,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal3[c]  -> amp[c] + ppi[c] + Rtotal3coa[c] 
amp[c],RC00127,RCC0130,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + vacc[c]  -> amp[c] + ppi[c] + vacccoa[c] 
amp[c],RC00127,RCC0142,P/C,0.0192227277508227,,atp[c] + amp[c]  <=> 2 adp[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
amp[c],RC00127,RCC0143,P/C,-0.00580500967126687,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + 2 h[c] + molybd[c] + mobd[c]  -> amp[c] + h2o[c] + ppi[c] + moco[c] 
amp[c],RC00127,RCC0147,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + fa16p1n7[c]  -> amp[c] + ppi[c] + fa16p1n7coa[c] 
amp[c],RC00127,RCC0148,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + fa17c9[c]  -> amp[c] + ppi[c] + fa17c9coa[c] 
amp[c],RC00127,RCC0149,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + fa19c11[c]  -> amp[c] + ppi[c] + fa19c11coa[c] 
amp[c],RC00127,RCC0150,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal2[c]  -> amp[c] + ppi[c] + Rtotal2coa[c] 
amp[c],RC00127,RCC0151,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal4[c]  -> amp[c] + ppi[c] + Rtotal4coa[c] 
amp[c],RC00127,RCC0152,P/C,0.0346139843916455,,atp[c] + amp[c]  <=> 2 adp[c] ,atp[c] + coa[c] + Rtotal5[c]  -> amp[c] + ppi[c] + Rtotal5coa[c] 
amp[c],RC00127,RC00181,P/C,0.252367952983668,,atp[c] + amp[c]  <=> 2 adp[c] ,h[c] + amp[c] + h2o[c]  -> nh4[c] + imp[c] 
amp[c],RC01083,RC00578,P/P,0.0154723197695554,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] 
amp[c],RC01083,RC01280,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] 
amp[c],RC01083,RC00185,P/P,-0.0170135664930151,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c] 
amp[c],RC01083,RC00183,P/C,0.0320361681150681,,dcamp[c]  -> amp[c] + fum[c] ,amp[c] + h2o[c]  -> pi[c] + adn[c] 
amp[c],RC01083,RC00190,P/P,-0.017723662432073,,dcamp[c]  -> amp[c] + fum[c] ,prpp[c] + ade[c]  -> amp[c] + ppi[c] 
amp[c],RC01083,RC01230,P/P,0.0167390202183337,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] 
amp[c],RC01083,RC01231,P/P,0.0167390202183337,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
amp[c],RC01083,RCC0022,P/P,-0.00500291152155129,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + ppa[c]  -> amp[c] + ppi[c] + ppcoa[c] 
amp[c],RC01083,RC08733,P/P,0.0351655913446719,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + thcholstoic[c]  -> amp[c] + ppi[c] + cholcoar[c] 
amp[c],RC01083,RCC0055,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + ddca[c]  -> amp[c] + ppi[c] + ddcacoa[c] 
amp[c],RC01083,RCC0056,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + ttdca[c]  -> amp[c] + ppi[c] + tdcoa[c] 
amp[c],RC01083,RC03595,P/P,0.00463005020992372,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] 
amp[c],RC01083,RC02918,P/P,0,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + tyr-L[c] + trnatyr[c]  -> amp[c] + ppi[c] + tyrtrna[c] 
amp[c],RC01083,RC03659,P/P,0.16627265352639,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + met-L[c] + trnamet[c]  -> amp[c] + ppi[c] + mettrna[c] 
amp[c],RC01083,RC05577,P/P,0.0115847678966872,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + asp-L[c] + trnaasp[c]  -> amp[c] + ppi[c] + asptrna[c] 
amp[c],RC01083,RC03650,P/P,0.0525348174223182,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + cys-L[c] + trnacys[c]  -> amp[c] + ppi[c] + cystrna[c] 
amp[c],RC01083,RC05578,P/P,-0.00882996794138292,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + glu-L[c] + trnaglu[c]  -> amp[c] + ppi[c] + glutrna[c] 
amp[c],RC01083,RC03652,P/P,-0.0759863484646451,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + gln-L[c] + trnagln[c]  -> amp[c] + ppi[c] + glntrna[c] 
amp[c],RC01083,RC03664,P/P,0.014082009878183,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + trp-L[c] + trnatrp[c]  -> amp[c] + ppi[c] + trptrna[c] 
amp[c],RC01083,RC03660,P/P,0.0350551181206129,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + phe-L[c] + trnaphe[c]  -> amp[c] + ppi[c] + phetrna[c] 
amp[c],RC01083,RC03655,P/P,0.152144295509706,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + his-L[c] + trnahis[c]  -> amp[c] + ppi[c] + histrna[c] 
amp[c],RC01083,RC03663,P/P,0.0408494455439833,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + thr-L[c] + trnathr[c]  -> amp[c] + ppi[c] + thrtrna[c] 
amp[c],RC01083,RC03658,P/P,0.0678498830691375,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + lys-L[c] + trnalys[c]  -> amp[c] + ppi[c] + lystrna[c] 
amp[c],RC01083,RC03038,P/P,0.0306220499455419,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + ala-L[c] + trnaala[c]  -> amp[c] + ppi[c] + alatrna[c] 
amp[c],RC01083,RC03665,P/P,0.0529335627670998,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + trnaval[c] + val-L[c]  -> amp[c] + ppi[c] + valtrna[c] 
amp[c],RC01083,RCC0101,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + fa15p0iso[c]  -> amp[c] + ppi[c] + fa15p0isocoa[c] 
amp[c],RC01083,RCC0102,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + fa17p0iso[c]  -> amp[c] + ppi[c] + fa17p0isocoa[c] 
amp[c],RC01083,RCC0127,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal6[c]  -> amp[c] + ppi[c] + Rtotal6coa[c] 
amp[c],RC01083,RCC0128,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
amp[c],RC01083,RCC0129,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal3[c]  -> amp[c] + ppi[c] + Rtotal3coa[c] 
amp[c],RC01083,RCC0130,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + vacc[c]  -> amp[c] + ppi[c] + vacccoa[c] 
amp[c],RC01083,RCC0142,P/P,0.108725593226758,,dcamp[c]  -> amp[c] + fum[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
amp[c],RC01083,RCC0143,P/P,0,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + 2 h[c] + molybd[c] + mobd[c]  -> amp[c] + h2o[c] + ppi[c] + moco[c] 
amp[c],RC01083,RCC0147,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + fa16p1n7[c]  -> amp[c] + ppi[c] + fa16p1n7coa[c] 
amp[c],RC01083,RCC0148,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + fa17c9[c]  -> amp[c] + ppi[c] + fa17c9coa[c] 
amp[c],RC01083,RCC0149,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + fa19c11[c]  -> amp[c] + ppi[c] + fa19c11coa[c] 
amp[c],RC01083,RCC0150,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal2[c]  -> amp[c] + ppi[c] + Rtotal2coa[c] 
amp[c],RC01083,RCC0151,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal4[c]  -> amp[c] + ppi[c] + Rtotal4coa[c] 
amp[c],RC01083,RCC0152,P/P,0.0413362609885275,,dcamp[c]  -> amp[c] + fum[c] ,atp[c] + coa[c] + Rtotal5[c]  -> amp[c] + ppi[c] + Rtotal5coa[c] 
amp[c],RC01083,RC00181,P/C,0.0154164505233811,,dcamp[c]  -> amp[c] + fum[c] ,h[c] + amp[c] + h2o[c]  -> nh4[c] + imp[c] 
amp[c],RC00578,RC01280,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] 
amp[c],RC00578,RC00185,P/P,0.306839266776075,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c] 
amp[c],RC00578,RC00183,P/C,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,amp[c] + h2o[c]  -> pi[c] + adn[c] 
amp[c],RC00578,RC00190,P/P,0.411370531675261,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,prpp[c] + ade[c]  -> amp[c] + ppi[c] 
amp[c],RC00578,RC01230,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] 
amp[c],RC00578,RC01231,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
amp[c],RC00578,RCC0022,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + ppa[c]  -> amp[c] + ppi[c] + ppcoa[c] 
amp[c],RC00578,RC08733,P/P,0.00776911990613906,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + thcholstoic[c]  -> amp[c] + ppi[c] + cholcoar[c] 
amp[c],RC00578,RCC0055,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + ddca[c]  -> amp[c] + ppi[c] + ddcacoa[c] 
amp[c],RC00578,RCC0056,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + ttdca[c]  -> amp[c] + ppi[c] + tdcoa[c] 
amp[c],RC00578,RC03595,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + h2o[c] + seln[c]  -> amp[c] + pi[c] + selnp[c] 
amp[c],RC00578,RC02918,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + tyr-L[c] + trnatyr[c]  -> amp[c] + ppi[c] + tyrtrna[c] 
amp[c],RC00578,RC03659,P/P,0.0234982434520107,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + met-L[c] + trnamet[c]  -> amp[c] + ppi[c] + mettrna[c] 
amp[c],RC00578,RC05577,P/P,0.0983969804027778,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + asp-L[c] + trnaasp[c]  -> amp[c] + ppi[c] + asptrna[c] 
amp[c],RC00578,RC03650,P/P,0.00373885952729236,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + cys-L[c] + trnacys[c]  -> amp[c] + ppi[c] + cystrna[c] 
amp[c],RC00578,RC05578,P/P,0.189365878964349,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + glu-L[c] + trnaglu[c]  -> amp[c] + ppi[c] + glutrna[c] 
amp[c],RC00578,RC03652,P/P,0.10579690796554,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + gln-L[c] + trnagln[c]  -> amp[c] + ppi[c] + glntrna[c] 
amp[c],RC00578,RC03664,P/P,0.0180804290486918,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + trp-L[c] + trnatrp[c]  -> amp[c] + ppi[c] + trptrna[c] 
amp[c],RC00578,RC03660,P/P,0.0823365682143827,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + phe-L[c] + trnaphe[c]  -> amp[c] + ppi[c] + phetrna[c] 
amp[c],RC00578,RC03655,P/P,0.0123628671616916,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + his-L[c] + trnahis[c]  -> amp[c] + ppi[c] + histrna[c] 
amp[c],RC00578,RC03663,P/P,0.0294177208578565,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + thr-L[c] + trnathr[c]  -> amp[c] + ppi[c] + thrtrna[c] 
amp[c],RC00578,RC03658,P/P,0.0693650768213258,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + lys-L[c] + trnalys[c]  -> amp[c] + ppi[c] + lystrna[c] 
amp[c],RC00578,RC03038,P/P,0.0792716520201561,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + ala-L[c] + trnaala[c]  -> amp[c] + ppi[c] + alatrna[c] 
amp[c],RC00578,RC03665,P/P,0.0438941243494395,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + trnaval[c] + val-L[c]  -> amp[c] + ppi[c] + valtrna[c] 
amp[c],RC00578,RCC0101,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + fa15p0iso[c]  -> amp[c] + ppi[c] + fa15p0isocoa[c] 
amp[c],RC00578,RCC0102,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + fa17p0iso[c]  -> amp[c] + ppi[c] + fa17p0isocoa[c] 
amp[c],RC00578,RCC0127,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal6[c]  -> amp[c] + ppi[c] + Rtotal6coa[c] 
amp[c],RC00578,RCC0128,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal[c]  -> amp[c] + ppi[c] + Rtotalcoa[c] 
amp[c],RC00578,RCC0129,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal3[c]  -> amp[c] + ppi[c] + Rtotal3coa[c] 
amp[c],RC00578,RCC0130,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + vacc[c]  -> amp[c] + ppi[c] + vacccoa[c] 
amp[c],RC00578,RCC0142,P/P,0.0420040487570223,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,2 atp[c] + h2o[c] + 2 cys-L[c] + 2 trdrd[c] + cpmp[c]  -> 4 h[c] + 2 amp[c] + 2 ppi[c] + 2 ala-L[c] + 2 trdox[c] + molybd[c] 
amp[c],RC00578,RCC0143,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + 2 h[c] + molybd[c] + mobd[c]  -> amp[c] + h2o[c] + ppi[c] + moco[c] 
amp[c],RC00578,RCC0147,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + fa16p1n7[c]  -> amp[c] + ppi[c] + fa16p1n7coa[c] 
amp[c],RC00578,RCC0148,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + fa17c9[c]  -> amp[c] + ppi[c] + fa17c9coa[c] 
amp[c],RC00578,RCC0149,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + fa19c11[c]  -> amp[c] + ppi[c] + fa19c11coa[c] 
amp[c],RC00578,RCC0150,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal2[c]  -> amp[c] + ppi[c] + Rtotal2coa[c] 
amp[c],RC00578,RCC0151,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal4[c]  -> amp[c] + ppi[c] + Rtotal4coa[c] 
amp[c],RC00578,RCC0152,P/P,0,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,atp[c] + coa[c] + Rtotal5[c]  -> amp[c] + ppi[c] + Rtotal5coa[c] 
amp[c],RC00578,RC00181,P/C,0.121271370898862,,atp[c] + h2o[c] + gln-L[c] + asp-L[c]  -> h[c] + amp[c] + ppi[c] + glu-L[c] + asn-L[c] ,h[c] + amp[c] + h2o[c]  -> nh4[c] + imp[c] 
amp[c],RC01280,RC00185,P/P,0.0193501008053162,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,atp[c] + adn[c]  -> adp[c] + h[c] + amp[c] 
amp[c],RC01280,RC00183,P/C,0,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,amp[c] + h2o[c]  -> pi[c] + adn[c] 
amp[c],RC01280,RC00190,P/P,0.0127460128280554,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,prpp[c] + ade[c]  -> amp[c] + ppi[c] 
amp[c],RC01280,RC01230,P/P,0.0289443689051275,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,atp[c] + nh4[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + gmp[c] 
amp[c],RC01280,RC01231,P/P,0.0289443689051275,,atp[c] + coa[c] + hdca[c]  -> amp[c] + ppi[c] + pmtcoa[c] ,atp[c] + h2o[c] + gln-L[c] + xmp[c]  -> 2 h[c] + amp[c] + ppi[c] + glu-L[c] + gmp[c] 
