,WBID,whole_dataset_geTMM,asel_geTMM,aser_geTMM
507,WBGene00000649,1.473005889,0.643046688,0.921614411
508,WBGene00000650,0.485927181,0.317732002,0.291769811
509,WBGene00000651,0.496152599,0.356861865,0.732535719
510,WBGene00000652,1.382732841,1.063335183,1.056205332
511,WBGene00000653,4.095376512,3.376218455,2.922651387
512,WBGene00000654,0.218107074,0,0
513,WBGene00000655,2.010048773,1.619065746,1.293635554
514,WBGene00000656,3.19690131,2.149736071,2.072351493
515,WBGene00000657,3.348733304,1.793909442,1.312174818
516,WBGene00000658,0.462950871,0,0.370696882
517,WBGene00000659,1.616362821,0.96539744,2.064438763
518,WBGene00000660,2.16586138,2.528478911,1.522906309
519,WBGene00000661,0.102895343,0.147360284,0.381296677
520,WBGene00000662,0.458471566,1.012067286,0.620581907
521,WBGene00000663,2.254043336,1.989214114,1.354219075
522,WBGene00000664,3.062864162,3.429935149,4.68895092
523,WBGene00000665,2.608258998,4.539260881,4.119676664
524,WBGene00000666,2.400772409,4.04858411,1.965626575
525,WBGene00000667,0.141376649,0,0
526,WBGene00000668,0.339301389,0,0
527,WBGene00000669,0.585666082,0.235258815,0.384928579
528,WBGene00000670,1.847171132,0.785675672,3.163406517
529,WBGene00000671,0.746574381,0,0.366234946
530,WBGene00000672,3.246481135,3.043043505,2.47316654
531,WBGene00000673,3.34137358,2.866326106,3.023872589
532,WBGene00000674,0.910043754,0.963311847,1.004380305
533,WBGene00000675,1.023946717,0.336477443,1.698447544
534,WBGene00000676,1.205187881,0.629650932,1.787091634
535,WBGene00000677,4.270023271,3.184992628,3.222955171
536,WBGene00000678,2.875265401,2.947567738,2.282432262
537,WBGene00000679,0.761471728,1.039443758,0.64922168
538,WBGene00000680,2.243130489,1.852921016,2.624647067
539,WBGene00000681,4.330160397,3.880398328,3.598671334
540,WBGene00000682,0.50438658,0.21721771,0
541,WBGene00000683,3.632311715,2.624825997,2.191218802
542,WBGene00000684,2.266085432,4.414832951,5.568880888
543,WBGene00000685,2.164136196,1.870562479,5.798363942
544,WBGene00000687,1.834270017,1.717474047,1.915994247
545,WBGene00000688,1.067007222,0.584919718,1.436889719
546,WBGene00000689,1.236409849,0.973761031,0.774647784
547,WBGene00000690,0.105386099,0,0.167821815
548,WBGene00000691,2.652284626,2.427008989,3.469096103
549,WBGene00000692,1.725324238,1.719183341,1.591977197
550,WBGene00000693,2.333233504,1.096746858,2.538419453
551,WBGene00000694,1.992835346,2.07864452,1.24485699
552,WBGene00000695,0.112378736,0,0.067518646
553,WBGene00000696,3.016501393,4.135171628,1.137077905
554,WBGene00000697,1.174542047,0.486825651,1.386154235
555,WBGene00000698,3.489189514,2.146870628,1.33561888
556,WBGene00000699,4.484658828,3.941375609,3.623173789
557,WBGene00000700,0.32757312,1.886156513,1.342763889
558,WBGene00000702,0.924557594,1.010911811,2.088643008
559,WBGene00000703,3.339035587,1.948500621,1.329901223
560,WBGene00000704,4.351694376,2.6926919,6.706190458
561,WBGene00000705,0.675702545,1.515892739,0.303769625
562,WBGene00000706,0.310908827,0,0.119671842
563,WBGene00000707,3.656455339,2.868690381,3.995680913
564,WBGene00000708,0.275327662,0.074895883,0.054546048
565,WBGene00000710,0.967697455,0.750577904,0.464057962
566,WBGene00000711,3.207048151,3.47236084,4.762504959
567,WBGene00000712,2.918055891,1.845278951,1.122733867
568,WBGene00000713,3.496792321,2.031291353,1.446878719
569,WBGene00000714,0.90409014,1.061553542,0.961782209
570,WBGene00000715,3.296498538,2.55512125,2.156922417
571,WBGene00000716,1.022872253,0.250518304,0
572,WBGene00000717,1.910973514,1.880440694,1.349353148
573,WBGene00000718,3.179625028,2.451529109,4.395492047
574,WBGene00000719,2.823639117,2.425685974,2.388165205
575,WBGene00000720,3.217720894,2.895781493,2.827497752
576,WBGene00000721,0.623734394,3.827229042,1.931603728
577,WBGene00000722,3.335893378,4.956192988,7.045660717
578,WBGene00000723,2.178282203,1.610308104,1.928485546
579,WBGene00000724,0.350427852,0,0.41151938
580,WBGene00000725,0.526729483,0.305578684,0.076349301
581,WBGene00000726,1.07298938,0.173713175,0.55888638
582,WBGene00000727,2.753734731,2.273763761,4.810435417
583,WBGene00000728,2.883205191,1.693553261,3.985068568
584,WBGene00000729,1.931225775,1.667938524,1.961621021
585,WBGene00000730,2.811130549,2.086354238,4.468332943
586,WBGene00000731,2.365892052,1.304896562,3.639968485
587,WBGene00000732,3.405343166,2.683490647,2.542718417
588,WBGene00000733,2.309114475,4.127920638,2.419631935
589,WBGene00000734,3.666156623,2.895516692,4.364395044
590,WBGene00000735,3.272782775,2.542591898,2.410884884
591,WBGene00000736,0.301741504,0,0.366725502
592,WBGene00000737,1.654905554,2.690969618,1.227726122
593,WBGene00000738,0.508409266,0.417659554,0.489344539
594,WBGene00000739,3.846406745,3.894568925,3.741998956
595,WBGene00000740,4.401428182,3.539621453,3.580579623
596,WBGene00000741,2.994261011,2.834747225,2.717657502
597,WBGene00000742,2.758563781,3.512143717,3.387093622
598,WBGene00000743,2.514734088,2.466835378,2.305719255
599,WBGene00000745,1.022526365,0.720569397,0.832413622
600,WBGene00000746,1.440507111,1.585592349,1.520051716
601,WBGene00000747,1.13418877,1.011987172,1.067800312
602,WBGene00000748,3.293730952,2.213637298,1.411402893
603,WBGene00000749,3.092696634,2.919960001,2.931688294
604,WBGene00000750,0.604947123,0.21828109,0.53339144
605,WBGene00000751,2.84884248,3.834351556,1.021666093
606,WBGene00000752,1.181819145,0.198827757,0.379475614
607,WBGene00000753,3.228562638,3.204720498,2.986963322
608,WBGene00000754,2.75816183,2.023187813,1.198277164
609,WBGene00000755,2.012336691,1.657600951,1.412095546
610,WBGene00000756,1.341525718,0.333999316,1.156947165
611,WBGene00000757,2.815899,1.882933967,1.282652572
612,WBGene00000758,1.338963472,0.316418359,1.007722828
613,WBGene00000759,1.350879233,1.399110484,1.644596347
614,WBGene00000760,0.194614962,0,0.564025731
615,WBGene00000761,4.097396218,4.120692854,2.486034119
616,WBGene00000762,4.572168868,6.008999723,4.85018903
617,WBGene00000763,5.979386579,5.959629181,5.964484192
618,WBGene00000764,3.520112021,1.099007235,3.212043652
619,WBGene00000765,3.335472081,3.055125739,4.127058557
620,WBGene00000766,4.725818572,3.337819904,4.406393089
621,WBGene00000767,0.622703395,0.960192486,0
622,WBGene00000768,1.358322701,2.80950776,4.935750943
623,WBGene00000770,0.987736742,0.905307209,0.844467733
624,WBGene00000771,0.936049798,0.61751293,0.505190508
625,WBGene00000772,1.377240897,3.452951139,0.982049826
626,WBGene00000773,5.213695235,4.803319627,4.93907418
627,WBGene00000774,4.620663211,1.579844808,5.167309007
628,WBGene00000775,1.891754195,2.67118825,1.04270875
629,WBGene00000776,3.391524448,2.781812469,2.588206201
630,WBGene00000777,3.534669946,2.098217418,1.93858914
631,WBGene00000778,1.49729381,1.324949512,1.03170962
632,WBGene00000779,5.531741272,6.552245768,5.140207332
633,WBGene00000780,2.797761579,1.675410679,1.649954503
634,WBGene00000781,2.632836606,1.994184714,3.457757331
635,WBGene00000782,0.313837527,0.142506486,0.394606186
636,WBGene00000783,0.985868679,1.10911748,0.913874596
637,WBGene00000784,2.885745114,2.809559711,2.06600277
638,WBGene00000785,3.034571331,2.982804192,2.554752732
639,WBGene00000786,2.703847662,2.430815298,2.170471799
640,WBGene00000787,5.25435466,5.069837153,6.09644587
641,WBGene00000788,3.049761737,2.286384241,2.053122869
642,WBGene00000789,1.630723037,1.78929879,1.66714941
643,WBGene00000792,1.533008892,1.021434051,1.072389245
644,WBGene00000793,6.084615072,9.111241502,10.33105425
645,WBGene00000794,3.54236769,5.786051644,2.757921063
646,WBGene00000795,3.743113658,0.875890181,3.833732682
647,WBGene00000796,1.034064899,1.641846023,0.63539544
648,WBGene00000797,2.227156572,0.566128072,0.714899597
649,WBGene00000798,3.602774094,3.772915435,4.431834853
650,WBGene00000799,0.460872643,0.133590115,0.289535121
651,WBGene00000800,6.047470472,5.359220262,6.165679885
652,WBGene00000801,1.637150915,1.282155978,1.033997942
653,WBGene00000802,10.05737594,10.68100056,10.27818826
654,WBGene00000803,1.780769047,2.734539537,0.697830877
655,WBGene00000804,1.449012533,1.135301752,1.224698075
656,WBGene00000812,3.445175983,1.386843235,1.540614874
657,WBGene00000813,4.263035953,5.826081862,3.669821421
658,WBGene00000814,5.274322891,5.228781694,5.942370542
659,WBGene00000815,0.856921077,0,0.92747789
660,WBGene00000816,4.760399519,3.683491891,4.617361619
661,WBGene00000817,4.185560987,3.994683521,2.974435967
662,WBGene00000818,4.918481326,3.604409627,3.558749587
663,WBGene00000819,0.992900191,0.088352061,1.834841012
664,WBGene00000820,0.689808196,0.345694648,0.387851774
665,WBGene00000821,0.256208076,0.344313443,0
666,WBGene00000822,2.942680472,2.04161213,3.271636081
667,WBGene00000829,11.2132898,11.0902928,11.73221445
668,WBGene00000831,1.126169472,0.958088022,1.184193417
669,WBGene00000832,6.286676546,4.580381455,5.305581512
670,WBGene00000833,8.35725114,9.274442673,9.717343437
671,WBGene00000834,5.792401036,3.769665619,4.122441322
672,WBGene00000835,6.406660898,6.967675957,6.257081334
673,WBGene00000836,4.661721626,4.90988037,4.578761008
674,WBGene00000837,5.159866915,4.499414715,5.285085801
675,WBGene00000838,4.799748578,4.226693803,5.227745494
676,WBGene00000839,3.297091378,3.284484723,4.234809688
677,WBGene00000840,4.76138806,4.87629842,3.070212968
678,WBGene00000841,1.008162003,0.23325819,0.329650492
679,WBGene00000843,6.366447085,7.983153582,6.700129043
680,WBGene00000845,0.777927773,0.296168583,0.793557757
681,WBGene00000846,3.774694747,3.74681391,3.950382158
682,WBGene00000851,1.269216924,0.779113365,1.630858698
683,WBGene00000853,0.625770584,0.263000162,0.864472606
684,WBGene00000854,2.254270176,1.792572007,1.583607953
685,WBGene00000857,1.847135833,0.468042867,0.801909501
686,WBGene00000858,3.411590685,0.58292312,0.812409699
687,WBGene00000859,0.337401297,0,0
688,WBGene00000860,1.180869598,0.7484265,5.045316813
689,WBGene00000861,0.440424307,0.324415766,0.118640255
690,WBGene00000862,1.840521514,3.495826831,5.903888554
691,WBGene00000863,2.463321991,1.136718923,1.146539549
692,WBGene00000864,0.397680302,0.821169067,0.232349458
693,WBGene00000865,2.949724501,1.875968472,3.967324726
694,WBGene00000866,0.808214529,0.782953818,0.316095827
695,WBGene00000867,0.933852216,0.361391379,0.60280929
696,WBGene00000868,1.697152746,1.548785588,1.2751401
697,WBGene00000869,6.772791135,7.969463526,7.199737314
698,WBGene00000870,0.626601403,0.675168286,0.805853296
699,WBGene00000871,1.239696133,1.159975294,1.056725583
700,WBGene00000872,1.923988244,3.885834318,2.848678498
701,WBGene00000874,4.395560291,1.164015676,3.69250436
702,WBGene00000875,3.521241754,4.302888536,3.462270359
703,WBGene00000876,5.381189042,5.509671889,5.119649093
704,WBGene00000877,4.118497768,5.189075417,5.167492015
705,WBGene00000878,2.237130243,1.63269355,1.23062521
706,WBGene00000879,3.255116688,3.453978207,4.574221485
707,WBGene00000880,4.122793199,2.884437337,4.365654678
708,WBGene00000881,7.306698444,7.98863613,7.254811481
709,WBGene00000882,6.306296436,2.808067684,4.320015002
710,WBGene00000883,9.605371273,10.35875155,11.02026568
711,WBGene00000884,5.720823402,5.23995055,5.521023364
712,WBGene00000885,1.58563936,0.566498625,0.710711858
713,WBGene00000886,3.528232986,0.975822979,2.504195237
714,WBGene00000887,4.145994784,4.23806475,2.918150495
715,WBGene00000888,2.667817708,0.968826073,2.662720154
716,WBGene00000889,6.308452043,5.60450431,6.628841042
717,WBGene00000890,4.729280955,5.1002897,3.945608164
718,WBGene00000891,4.343027195,3.883705077,4.508591433
719,WBGene00000892,3.776120145,2.938422183,4.521238189
720,WBGene00000893,1.329785074,0.906981081,0.75802661
721,WBGene00000894,4.698316861,4.12678868,3.18593102
722,WBGene00000895,2.504461983,3.069898875,6.757780749
723,WBGene00000896,7.318782467,7.269452603,8.343914127
724,WBGene00000897,4.89558879,4.384939965,5.835320188
725,WBGene00000898,5.235469963,6.637918165,6.697317017
726,WBGene00000899,4.921992803,5.376820596,5.66878113
727,WBGene00000900,5.329329766,4.652831742,5.491469565
728,WBGene00000901,6.925215559,6.929849551,7.422067902
729,WBGene00000902,0.793143004,0.78315995,0.838637236
730,WBGene00000903,4.631348542,7.736657451,10.07459122
731,WBGene00000904,3.903513709,3.995595544,4.170419874
732,WBGene00000905,0.681274921,0.854278789,0.759535454
733,WBGene00000906,2.522692328,5.773567472,5.938028493
734,WBGene00000907,1.464554326,0.511495249,3.017925433
735,WBGene00000908,5.179936402,5.605619231,4.790467937
736,WBGene00000910,6.696559392,6.253294987,6.501296384
737,WBGene00000911,4.376782517,4.182719962,3.8033793
738,WBGene00000912,7.645447461,7.691740244,10.46231492
739,WBGene00000913,3.429713472,4.530962561,6.728485766
740,WBGene00000914,5.868763749,7.922579062,8.876456303
741,WBGene00000915,9.776960699,9.806091351,10.52213361
742,WBGene00000917,5.839827786,6.130483968,8.600922037
743,WBGene00000920,6.130822027,10.03137188,13.63604771
744,WBGene00000923,1.534643924,1.692237284,0.746621916
745,WBGene00000928,2.681953209,5.037964095,2.616563082
746,WBGene00000929,2.319203048,1.777658833,3.743159446
747,WBGene00000930,1.365871041,1.361950183,1.032739909
748,WBGene00000931,4.197516003,5.152400148,2.069724223
749,WBGene00000932,1.226014675,2.603045365,0.826417868
750,WBGene00000933,0.860808358,0.982825497,0.390290358
751,WBGene00000934,1.277818729,0.743893147,2.21659905
752,WBGene00000935,1.496721933,1.254194744,1.053325508
753,WBGene00000936,2.98772764,1.610249941,1.541351069
754,WBGene00000937,2.859886878,0.737096881,1.760016986
755,WBGene00000938,5.958782374,5.155419783,5.797182347
756,WBGene00000939,3.461013041,1.02979616,1.194441272
757,WBGene00000940,4.204723027,5.007899055,7.331904682
758,WBGene00000941,4.623512124,2.247468664,3.642022116
759,WBGene00000942,3.813357346,3.477616705,1.534368739
760,WBGene00000950,2.692786955,1.880195896,1.649901451
761,WBGene00000951,2.038149824,2.245135181,0.881934537
762,WBGene00000952,2.772633858,2.585990587,0.887003651
763,WBGene00000953,2.617504513,7.120327156,8.363411364
764,WBGene00000955,2.276754781,0.528477555,0.98182583
765,WBGene00000958,5.55190639,5.083169458,5.309215936
766,WBGene00000959,5.905255946,5.100828,5.463948475
767,WBGene00000960,2.134466459,4.936399027,4.252226072
768,WBGene00000961,3.59637342,3.64030824,3.154986133
769,WBGene00000962,6.85376387,6.25526484,5.87067287
770,WBGene00000963,0.851518809,0.909966768,0.886023568
771,WBGene00000964,0.950764459,0.481424475,1.42138235
772,WBGene00000965,3.61902372,0.951503048,3.342502839
773,WBGene00000966,0.700302275,0.77086686,0.609770051
774,WBGene00000967,1.423094727,1.21099622,1.210426087
775,WBGene00000968,0.674864534,0.984346232,0.451574166
776,WBGene00000969,1.376153467,1.047480549,1.315217245
777,WBGene00000970,4.909040142,3.918380499,3.853536097
778,WBGene00000971,0.430334809,1.290119914,1.709106994
779,WBGene00000972,0.3764537,0.528586938,0.348939849
780,WBGene00000973,4.864890726,6.72229287,9.336568804
781,WBGene00000974,0.87575138,1.137842488,0.799327184
782,WBGene00000975,3.178697,2.018516458,1.431815857
783,WBGene00000976,2.726000548,1.84057135,1.824539007
784,WBGene00000977,0.779485346,0.771465353,0.6694053
785,WBGene00000978,0.781592412,0.304056853,3.696016509
786,WBGene00000979,1.455576269,2.510781967,1.948602729
787,WBGene00000980,4.799630092,3.608808403,3.491199041
788,WBGene00000981,1.52769681,0.324744884,0.8540025
789,WBGene00000982,2.880940717,0.798798311,3.133913968
790,WBGene00000983,0.781808505,0.871154764,0.614426213
791,WBGene00000984,2.221591187,1.325182709,4.883722832
792,WBGene00000985,6.450599743,6.132419632,6.512192778
793,WBGene00000986,0.233201575,0,0.346218082
794,WBGene00000987,3.627349579,1.616984605,4.570342343
795,WBGene00000988,3.607681982,5.042543397,2.770469993
796,WBGene00000989,0.162360125,0,0.360816225
797,WBGene00000990,0.976306049,0.976643772,1.458357077
798,WBGene00000991,2.043059771,2.106928065,2.032496858
799,WBGene00000992,2.810565466,4.569015402,6.601383023
800,WBGene00000993,3.908074338,4.580251661,7.203726987
801,WBGene00000994,2.445020102,2.493102004,0.729364034
802,WBGene00000995,3.300520703,7.882041552,3.543557175
803,WBGene00000996,1.476051316,1.737920646,1.131982919
804,WBGene00000998,3.678550451,4.498492954,4.409336116
805,WBGene00001000,3.930308591,2.090175169,4.420435951
806,WBGene00001001,3.001705932,3.650615206,2.812476527
807,WBGene00001002,1.919875351,1.278179015,0.984810158
808,WBGene00001005,8.494107259,9.09506054,9.096862087
809,WBGene00001006,2.865873555,1.624131714,3.44445658
810,WBGene00001007,7.73844268,8.271584784,7.201357902
811,WBGene00001008,7.594963296,8.182534281,9.705608341
812,WBGene00001016,0.997869572,0.853887414,0.864678481
813,WBGene00001017,5.594474374,6.259451109,6.546066159
814,WBGene00001018,5.644865923,6.571041102,5.434471245
815,WBGene00001019,5.911721859,6.020440957,5.929842188
816,WBGene00001020,3.562940565,1.172507231,3.316614822
817,WBGene00001021,2.139081221,0.294559709,0.964289864
818,WBGene00001022,3.02280657,0.562466631,3.915583773
819,WBGene00001023,4.538195287,3.437283889,2.349525333
820,WBGene00001025,5.114735711,5.167268203,3.95201069
821,WBGene00001026,4.87553561,5.259627297,5.224814476
822,WBGene00001027,3.17874024,1.058754411,4.378251865
823,WBGene00001028,3.332887996,2.93956328,3.140084709
824,WBGene00001029,4.208618951,4.344393708,3.375029877
