rxns,formula,normalized_OFD_exp_resp_simi,normalized_OFD_exp_resp,normalized_OFD_exp_simi,normalized_OFD_exp_only,normalized_OFD_no_data,OFD_exp_resp_simi,OFD_exp_resp,OFD_exp_simi,OFD_exp_only,OFD_no_data,FVA_PFD_exp_resp_simi_1,FVA_PFD_exp_resp_simi_2,FVA_PFD_exp_resp_1,FVA_PFD_exp_resp_2,FVA_PFD_exp_simi_1,FVA_PFD_exp_simi_2,FVA_PFD_exp_only_1,FVA_PFD_exp_only_2,FVA_PFD_no_data_1,FVA_PFD_no_data_2,PFD_bounded_exp_resp_simi,PFD_bounded_exp_resp,PFD_bounded_exp_simi,PFD_bounded_exp_only,PFD_bounded_no_data,FVA_OFD_exp_resp_simi_1,FVA_OFD_exp_resp_simi_2,FVA_OFD_exp_resp_1,FVA_OFD_exp_resp_2,FVA_OFD_exp_simi_1,FVA_OFD_exp_simi_2,FVA_OFD_exp_only_1,FVA_OFD_exp_only_2,FVA_OFD_no_data_1,FVA_OFD_no_data_2,OFD_bounded_exp_resp_simi,OFD_bounded_exp_resp,OFD_bounded_exp_simi,OFD_bounded_exp_only,OFD_bounded_no_data,related_responsiveness_constraints,related_similarity_constraints
RC00010,h2o[c] + tre[c]  -> 2 glc-D[c],0.00833566554044187,0.0057332225220648,0.00871849731295391,0.00905147222370928,0,0.00999999999976353,0.00999999999976353,0.00999999999987722,0.00999999999987722,0,0.00999999999976353,0.171295524893492,0.00999999999976353,1.22896212434242,0.00999999999976353,0.280697477737236,0.00999999999976353,12.1583849346149,0,407.890515346058,1,1,1,1,0,0.00999999999976353,0.0179459669908156,0.00999999999976353,1.22730059116708,0.00999999999987722,0.280697477702073,0.00999999999987722,1.87578211007702,0,10.1034468238178,1,1,1,1,0,"ND",ND
RC02737,g6p-A[c] + udpg[c]  -> h[c] + udp[c] + tre6p[c],0.00833566554044187,0.0057332225220648,0.00871849731295391,0.00905147222370928,0.00713661528788646,0.00999999999976353,0.00999999999976353,0.00999999999987722,0.00999999999987722,0.00861501908692139,0.00999999999976353,0.17129552489103,0.00999999999976353,1.22896212432274,0.00999999999976353,0.28069747773821,0.00999999999976353,12.1583849346314,0,407.890515346059,1,1,1,1,0,0.00999999999976353,0.0179459670914621,0.00999999999976353,1.22730059116712,0.00999999999987722,0.28069747770163,0.00999999999987722,1.87578211013312,0,10.1111247183258,1,1,1,1,0,"ND",ND
RC02778,h2o[c] + tre6p[c]  -> pi[c] + tre[c],0.00833566554044187,0.0057332225220648,0.00871849731295391,0.00905147222370928,0.00713661528788646,0.00999999999976353,0.00999999999976353,0.00999999999987722,0.00999999999987722,0.00861501908692139,0.00999999999976353,0.17129552489103,0.00999999999976353,1.22896212432274,0.00999999999976353,0.28069747773821,0.00999999999976353,12.1583849346314,0,407.890515346059,1,1,1,1,0,0.00999999999976353,0.0179459670914621,0.00999999999976353,1.22730059116712,0.00999999999987722,0.28069747770163,0.00999999999987722,1.87578211013312,0,10.1111247183258,1,1,1,1,0,"ND",ND
RC08734,cholcoar[c]  <=> cholcoas[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00312276364496504,0.00124953103079406,0.00658628621961207,0.00124953103113512,0.00306217271330102,0.00124953103113512,0.00373432541697392,0,0.162651479033684,1,1,1,1,0,0.00124953103079406,0.00136104093257452,0.00124953103079406,0.00471554017184326,0.00124953103113512,0.00306040662171004,0.00124953103113512,0.00350319778316679,0,0.00541087464227985,1,1,1,1,0,"ND",ND
RC08735,o2[c] + cholcoas[c]  -> h2o2[c] + cholcoads[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00312276364496504,0.00124953103079406,0.00658628621961207,0.00124953103113512,0.00306217271330102,0.00124953103113512,0.00373432541697392,0,0.162651479033737,1,1,1,1,0,0.00124953103079406,0.00136104093257452,0.00124953103079406,0.00471554017184326,0.00124953103113512,0.00306040662171004,0.00124953103113512,0.00350319778316679,0,0.0054108746423098,1,1,1,1,0,"ND",ND
RCC0050,h2o[c] + nad[c] + cholcoads[c]  <=> h[c] + nadh[c] + cholcoaone[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00312276364496504,0.00124953103079406,0.00658628621961207,0.00124953103113512,0.00306217271330102,0.00124953103113512,0.00373432541697392,0,0.162651479033684,1,1,1,1,0,0.00124953103079406,0.00136104093257452,0.00124953103079406,0.00471554017184326,0.00124953103113512,0.00306040662171004,0.00124953103113512,0.00350319778316679,0,0.00541087464227985,1,1,1,1,0,"ND",ND
RC03719,coa[c] + cholcoaone[c]  -> ppcoa[c] + cholcoa[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00312276364496504,0.00124953103079406,0.00658628621961207,0.00124953103113512,0.00306217271330102,0.00124953103113512,0.00373432541697392,0,0.162651479033737,1,1,1,1,0,0.00124953103079406,0.00136104093257452,0.00124953103079406,0.00471554017184326,0.00124953103113512,0.00306040662171004,0.00124953103113512,0.00350319778316679,0,0.0054108746423098,1,1,1,1,0,"ND",ND
RC07296,h2o[c] + cholcoa[c]  -> h[c] + coa[c] + cholate[c],0.00104156727553491,0.000716383944793675,0,0,0,0.00124953103079406,0.00124953103079406,0,0,0,0,0.00312276364496487,0,0.0065862862196121,0,0.00284656913381541,0,0.00352508308345147,0,0.162651479033737,0,0,0,0,0,0,0.00136104103270933,0,0.00471554017184313,0,0.00284656913360794,0,0.00339285012572136,0,0.00541083623228331,0,0,0,0,0,"ND",ND
RC03718,gly[c] + cholcoa[c]  -> coa[c] + gchola[c],0,0,0.00108940329375378,0.00113100954211212,0,0,0,0.00124953103113512,0.00124953103113512,0,0,0.00310912948266398,0,0.00654560997587414,0,0.00306217271331031,0,0.00373432541697392,0,0.162638186119957,0,0,0,0,0,0,0.001305992742655,0,0.00471481496262027,0,0.00306040662170858,0,0.00350319778316688,0,0.0054108746423098,0,0,0,0,0,"ND",ND
RC03720,cholcoa[c] + taur[c]  -> coa[c] + tchola[c],0,0,0,0,0,0,0,0,0,0,0,0.00307214016221036,0,0.00647146734463174,0,0.00303851759704171,0,0.00373432541697392,0,0.162638186119956,0,0,0,0,0,0,0.000897916639324585,0,0.0047120791855316,0,0.003038517596965,0,0.00350123366505847,0,0.00541052318628031,0,0,0,0,0,"ND",ND
RC04824,h[c] + nadh[c] + xoldioloneh[c]  <=> nad[c] + xoltriol[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00313028356843459,0.00124953103079406,0.00664043800541307,0.00124953103113512,0.00310014173908883,0.00124953103113512,0.00389112552132981,0,0.162664774120685,1,1,1,1,0,0.00124953103079406,0.00136478820158107,0.00124953103079406,0.0047172284261695,0.00124953103113512,0.00309834399748197,0.00124953103113512,0.00352612373605226,0,0.00541211649090201,1,1,1,1,0,"ND",ND
RC08733,atp[c] + coa[c] + thcholstoic[c]  -> amp[c] + ppi[c] + cholcoar[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00312276364496504,0.00124953103079406,0.00658628621961207,0.00124953103113512,0.00306217271330102,0.00124953103113512,0.00373432541697392,0,0.162651479033737,1,1,1,1,0,0.00124953103079406,0.00136104093257452,0.00124953103079406,0.00471554017184326,0.00124953103113512,0.00306040662171004,0.00124953103113512,0.00350319778316679,0,0.0054108746423098,1,1,1,1,0,"ND",ND
RM08761,nadph[m] + o2[m] + thcholst[m]  -> h2o[m] + nadp[m] + thcholstoic[m],-1.33287264045518e-13,0.000716383944793675,0,0,0,-1.59899966470225e-13,0.00124953103079406,0,0,0,0,0.0031302835684346,0,0.00664043800541286,0,0.00310008695362685,0,0.00389112552132981,0,0.162664774120636,0,0,0,0,0,-1.59899966470225e-13,0.000115257170487015,0,0.00471714327628632,0,0.00309824580264988,0,0.00352610863184214,0,0.00541186231172136,0,0,0,0,0,"ND",ND
RM08759,nadp[m] + xoltetrol[m]  <=> h[m] + nadph[m] + thcholst[m],-2.30213607541321e-13,0.000716383944793675,0,0,0,-2.76179036237667e-13,0.00124953103079406,0,0,0,0,0.0031302835684346,0,0.00664043800541286,0,0.00310008695362685,0,0.00389112552132981,0,0.162664774120685,0,0,0,0,0,-2.76179036237667e-13,0.000115257170487015,0,0.00471714327628632,0,0.00309824580264988,0,0.00352610863184214,0,0.00541186231168922,0,0,0,0,0,"ND",ND
RM04807,h[m] + nadph[m] + o2[m] + xoltriol[m]  -> h2o[m] + nadp[m] + xoltetrol[m],-2.30213607541321e-13,0.000716383944793675,0,0,0,-2.76179036237667e-13,0.00124953103079406,0,0,0,0,0.0031302835684346,0,0.00664043800541286,0,0.00310008695362685,0,0.00389112552132981,0,0.162664774120636,0,0,0,0,0,-2.76179036237667e-13,0.000115257170487015,0,0.00471714327628632,0,0.00309824580264988,0,0.00352610863184214,0,0.00541186231172136,0,0,0,0,0,"ND",ND
RC04823,h[c] + nadph[c] + xoldiolone[c]  -> nadp[c] + xoldioloneh[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00313028356843459,0.00124953103079406,0.00664043800541307,0.00124953103113512,0.00310014173908883,0.00124953103113512,0.00389112552132981,0,0.162664774120636,1,1,1,1,0,0.00124953103079406,0.00136478820158107,0.00124953103079406,0.0047172284261695,0.00124953103113512,0.00309834399748197,0.00124953103113512,0.00352612373605226,0,0.00541211649093726,1,1,1,1,0,"ND",ND
RC04826,h[c] + nadph[c] + o2[c] + xol7aone[c]  -> h2o[c] + nadp[c] + xoldiolone[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00313674879096893,0.00124953103079406,0.00667229429803431,0.00124953103113512,0.00317306195472893,0.00124953103113512,0.00450798936737757,0,0.162664774120635,1,1,1,1,0,0.00124953103079406,0.00137044522441104,0.00124953103079406,0.00471878155284766,0.00124953103113512,0.00316892654543137,0.00124953103113512,0.00355017239859551,0,0.0054127978871956,1,1,1,1,0,"ND",ND
RC04262,nad[c] + xol7a[c]  <=> h[c] + nadh[c] + xol7aone[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00314053849741887,0.00124953103079406,0.00668948457190129,0.00124953103113512,0.00317340357503861,0.00124953103113512,0.00450798936737757,0,0.162664774120685,1,1,1,1,0,0.00124953103079406,0.00137348098654522,0.00124953103079406,0.00471974316791823,0.00124953103113512,0.00316922040478455,0.00124953103113512,0.00355045362539845,0,0.00541343961162966,1,1,1,1,0,"ND",ND
RC01463,h[c] + nadph[c] + o2[c] + chsterol[c]  -> h2o[c] + nadp[c] + xol7a[c],0.00104156727553491,0.000716383944793675,0.00108940329375378,0.00113100954211212,0,0.00124953103079406,0.00124953103079406,0.00124953103113512,0.00124953103113512,0,0.00124953103079406,0.00314053849741887,0.00124953103079406,0.00668948457190129,0.00124953103113512,0.00317340357503861,0.00124953103113512,0.00450798936737757,0,0.162664774120635,1,1,1,1,0,0.00124953103079406,0.00137348098654522,0.00124953103079406,0.00471974316791823,0.00124953103113512,0.00316922040478455,0.00124953103113512,0.00355045362539845,0,0.00541343961164125,1,1,1,1,0,"ND",ND
RC07218,h[c] + nadph[c] + o2[c] + chsterol[c]  -> h2o[c] + nadp[c] + xol25oh[c],0,0,0,0,0,0,0,0,0,0,0,0.00189016198479326,0,0.00543354848051274,0,0.00193093940919285,0,0.00353350585246475,0,0.162664774120635,0,0,0,0,0,0,0.000122345096518872,0,0.00347008421629807,0,0.00192564757292176,0,0.00230905792453435,0,0.00541358223773809,0,0,0,0,0,"ND",ND
RC07209,h[c] + nadph[c] + o2[c] + xol25oh[c]  -> h2o[c] + nadp[c] + xoltri25[c],0,0,0,0,0,0,0,0,0,0,0,0.001886907584489,0,0.00541783023345816,0,0.00193065262199439,0,0.00353350585246475,0,0.162664774120635,0,0,0,0,0,0,0.000119785030449515,0,0.00346933436556508,0,0.00192540404227807,0,0.0023088817851233,0,0.00541319003405451,0,0,0,0,0,"ND",ND
RC08723,nad[c] + xoltri25[c]  <=> h[c] + nadh[c] + xol25one[c],0,0,0,0,0,0,0,0,0,0,0,0.00188251190338268,0,0.00539359213778703,0,0.00192358785188122,0,0.00325845833624245,0,0.162664774120685,0,0,0,0,0,0,0.000117263143396195,0,0.00346880507857479,0,0.00191945018195428,0,0.00230079172393576,0,0.00541315438204037,0,0,0,0,0,"ND",ND
RM08505,h[m] + nadph[m] + o2[m] + chsterol[m]  -> h2o[m] + nadp[m] + xol27oh[m],0,0,0,0,0,0,0,0,0,0,0,0.00189603691971031,0,0.00546620118959204,0,0.00192358785188111,0,0.00325845833624245,0,0.162664774120635,0,0,0,0,0,0,0.000127341868262154,0,0.00347095369580493,0,0.00191947410223457,0,0.00230106127489184,0,0.00541347526746091,0,0,0,0,0,"ND",ND
RC07372,h[c] + nadph[c] + o2[c] + xol27oh[c]  -> h2o[c] + nadp[c] + xoltri27[c],0,0,0,0,0,0,0,0,0,0,0,0.00189276227506537,0,0.00545251647623911,0,0.00192330324411016,0,0.00325845833624245,0,0.162664774120635,0,0,0,0,0,0,0.000124570785725145,0,0.00347024456253348,0,0.0019192321304679,0,0.00230088633684447,0,0.0054131900340545,0,0,0,0,0,"ND",ND
RC08724,nad[c] + xoltri27[c]  <=> h[c] + nadh[c] + xol27one[c],0,0,0,0,0,0,0,0,0,0,0,0.00188185419623428,0,0.00539887261277847,0,0.00188173422986472,0,0.00281951687386336,0,0.162664774120685,0,0,0,0,0,0,0.000116870393695048,0,0.00346815088192743,0,0.0018794474142776,0,0.002284609224536,0,0.00541224039920962,0,0,0,0,0,"ND",ND
RC02294,pi[c] + rnam[c]  <=> h[c] + r1p[c] + ncam[c],2.07458807419061e-13,0,0.00871849731306078,0.00905147222370928,0,2.48880915876044e-13,0,0.00999999999999979,0.00999999999987722,0,0,0.0313843851032136,0,0.132977686291862,0,0.349449890298036,0,7.32933796026151,0,245.254513728334,0,0,0,0,0,2.48880915876044e-13,0.0108674532896191,0,0.132977686290353,0,0.349449890253585,0,1.21672119316915,0,6.68389445040907,0,0,0,0,0,"ND",ND
RC02295,h[c] + r1p[c] + nac[c]  <=> pi[c] + nicrns[c],0,0,0,0,0,0,0,0,0,0,-0.0575884880623463,-0,-0.247924499866287,-0,-0.751138605096973,-0,-18.2225774019343,-0,-611.835773019082,-0,0,0,0,0,0,-0.00283700508938935,-0,-0.247924499864604,-0,-0.75113860505942,-0,-2.82952219513936,-0,-15.4154176324389,-0,0,0,0,0,0,"ND",ND
RC02323,h2o[c] + nmn[c]  -> pi[c] + rnam[c],2.07458807419061e-13,0,0.00871849731306078,0.00905147222370928,0,2.48880915876044e-13,0,0.00999999999999979,0.00999999999987722,0,0,0.0313843851032136,0,0.132977686291862,0,0.349449890298036,0,7.32933796026151,0,245.254513728334,0,0,0,0,0,2.48880915876044e-13,0.0108674532896191,0,0.132977686290353,0,0.349449890253585,0,1.21672119316915,0,6.68389445040902,0,0,0,0,0,"ND",ND
RC03346,h2o[c] + nicrnt[c]  -> pi[c] + nicrns[c],0,0,0,0,0,0,0,0,0,0,0,0.0575884880623463,0,0.247924499866287,0,0.751138605096973,0,18.2225774019343,0,611.835773019082,0,0,0,0,0,0,0.00283700508938935,0,0.247924499864604,0,0.75113860505942,0,2.82952219513936,0,15.4154176324389,0,0,0,0,0,"ND",ND
RC01724,h[c] + prpp[c] + nac[c]  <=> ppi[c] + nicrnt[c],2.07458807419061e-13,0,0,0,0,2.48880915876044e-13,0,0,0,0,-0.0200990525032007,0.0575884880635457,-0.0572699406451091,0.247924499866314,-0.0297367749313632,0.751138605161178,-0.0623851397809969,18.2225774019137,-3.70838319078143,611.835773019088,0,0,0,0,0,-0.000990147790973894,0.0115917254152956,-0.0554390247350933,0.247924499864612,-0.0297367749282008,0.751138605059489,-0.0560405632895997,2.82952219513664,-0.121067841488752,15.415417632439,0,0,0,0,0,"ND",ND
RC00137,atp[c] + h[c] + nmn[c]  <=> nad[c] + ppi[c],0,0,-0.00871849731306078,-0.00905147222370928,0,0,0,-0.00999999999999979,-0.00999999999987722,0,-0.0313843851037316,0.0575884880616168,-0.132977686291845,0.247924499862723,-0.34944989029895,0.0137316782347289,-7.32933796027188,0.0213003112906324,-245.254513728339,611.835773019086,0,0,0,0,0,-0.010867453288147,0.00283700518931695,-0.132977686290855,0.24792449986352,-0.349449890254894,0.0137316782334732,-1.21672119316622,0.0212912709604595,-6.68374862874714,18.3705523925819,0,0,0,0,0,"ND",ND
RC03005,atp[c] + h[c] + nicrnt[c]  <=> ppi[c] + dnad[c],2.07458807419061e-13,0,0.00871849731306078,0.00905147222370928,0,2.48880915876044e-13,0,0.00999999999999979,0.00999999999987722,0,0,0.0575884880567704,0,0.247924499866165,0,0.34944989027087,0,7.3293379602692,0,611.835773019086,0,0,0,0,0,2.48880915876044e-13,0.0115917254153386,0,0.247924499864611,0,0.349449890252198,0,1.21672119316756,0,18.3705523925818,0,0,0,0,0,"ND",ND
RC00257,atp[c] + h2o[c] + gln-L[c] + dnad[c]  -> h[c] + amp[c] + nad[c] + ppi[c] + glu-L[c],2.07458807419061e-13,0,0.00871849731306078,0.00905147222370928,0,2.48880915876044e-13,0,0.00999999999999979,0.00999999999987722,0,0,0.0313843851040971,0,0.134523140835321,0,0.349449890297676,0,7.32933796027531,0,245.254513728337,0,0,0,0,0,2.48880915876044e-13,0.0108674533902609,0,0.1345231408357,0,0.349449890255179,0,1.2167211931667,0,6.68354858958034,0,0,0,0,0,"ND",ND
RC01268,h2o[c] + ncam[c]  -> nh4[c] + nac[c],0,0,0,0,0,0,0,0,0,0,0,0.0313843851041706,0,0.134523140837414,0,0.339449890298416,0,7.31933796027116,0,245.254513728338,0,0,0,0,0,0,0.0108674532901822,0,0.134523140836351,0,0.339449890253812,0,1.20672119316684,0,6.68800954980791,0,0,0,0,0,"ND",ND
RC00102,h2o[c] + nad[c]  -> h[c] + adprib[c] + ncam[c],0.166912839482941,0.161796345929675,0.749080778536734,0.153659208143665,0.295376682175847,0.200239367413662,0.28220838333618,0.859185650507175,0.169761564024121,0.356566194494988,0,0.323349538395365,0,0.679806958958502,0,4.44322528457721,0,1000,0,1000,0,0,0,0,0,0.18761579820644,0.211654834126924,0,0.632912195671077,0,2.90318049645786,0,12.8403224525328,0,48.1465455284145,1,0,0,0,0,"ND",ND
RC04176,nad[c]  -> h[c] + ncam[c] + polyadprib[c],0.00833566554044187,0.0057332225220648,0.00871849731295391,0.00905147222370928,0,0.00999999999976353,0.00999999999976353,0.00999999999987722,0.00999999999987722,0,0.00999999999976353,0.0811308081861634,0.00999999999976353,0.296814617492468,0.00999999999976353,4.45322528458037,0.00999999999976353,1000,0,1000,1,1,1,1,0,0.00999999999976353,0.0135041459083998,0.00999999999976353,0.296814617489626,0.00999999999987722,2.79944476199854,0.00999999999987722,11.0159906735864,0,41.2684675957838,1,1,1,1,0,"ND",ND
RCC0051,h2o[c] + polyadprib[c]  -> adprib[c],0.00833566554044187,0.0057332225220648,0.00871849731295391,0.00905147222370928,0,0.00999999999976353,0.00999999999976353,0.00999999999987722,0.00999999999987722,0,0,0.0811308081857378,0,0.296814617492584,0,4.45322528455518,0,1000,0,1000,0,0,0,0,0,0.00896090646964355,0.0135041459109757,0,0.296814617489981,0,2.79944476203165,0,11.015990673588,0,41.2684675957838,1,0,0,0,0,"ND",ND
RC04230,atp[c] + cys-L[c] + 4ppan[c]  -> h[c] + amp[c] + ppi[c] + 4ppcys[c],0.00192882508836563,0.0013266347340941,0,0,0,0.00231394251480221,0.00231394251480221,0,0,0,0,0.0055453323400472,0,0.0119235959695741,0,0.00583288777636697,0,0.00885746101507758,0,0.300714707610263,0,0,0,0,0,0,0.00247313188490454,0,0.00872134713234934,0,0.00582695791722103,0,0.00657932727292905,0,0.0100167126006432,0,0,0,0,0,"ND",ND
RC04231,cys-L[c] + ctp[c] + 4ppan[c]  -> h[c] + ppi[c] + cmp[c] + 4ppcys[c],0,0,0,0,0,0,0,0,0,0,0,0.0055447525535752,0,0.0119235959695802,0,0.00583275945465069,0,0.00885746101507758,0,0.300714707610263,0,0,0,0,0,0,0.0024728732089275,0,0.00872149855427889,0,0.00582682963576381,0,0.00657921034420976,0,0.010016529489524,0,0,0,0,0,"ND",ND
RC03018,atp[c] + pnto-R[c]  -> adp[c] + h[c] + 4ppan[c],0.00192882508836563,0.0013266347340941,0,0,0,0.00231394251480221,0.00231394251480221,0,0,0,0.00231394251454731,0.00554533234004149,0.00231394251454731,0.0119235959695802,0,0.00583288777636556,0,0.00885746101507758,0,0.300714707610263,1,1,0,0,0,0.00231394251480221,0.00247313178465092,0.00231394251480221,0.00872149855427862,0,0.0058269579172211,0,0.00657932727292901,0,0.0100167126006432,1,1,0,0,0,"Model predicts forward flux. Leave-one-out analysis indicates no related gene constraints. Leave-one-in analysis indicates the following related gene: F25H9.6, pnk-1.",ND
RC03269,h[c] + 4ppcys[c]  -> co2[c] + pan4p[c],0.00192882508836563,0.0013266347340941,0,0,0,0.00231394251480221,0.00231394251480221,0,0,0,0.00231394251454731,0.00554533234004149,0.00231394251454731,0.0119235959695802,0,0.00583288777636556,0,0.00885746101507758,0,0.300714707610263,1,1,0,0,0,0.00231394251480221,0.00247313178465092,0.00231394251480221,0.00872149855427862,0,0.0058269579172211,0,0.00657932727292901,0,0.0100167126006432,1,1,0,0,0,"Model predicts forward flux. Leave-one-out analysis indicates no related gene constraints. Leave-one-in analysis indicates the following related gene: F25H9.6, pnk-1.",ND
RC00489,h[c] + asp-L[c]  -> co2[c] + ala-B[c],0,0,0,0,0,0,0,0,0,0,0,0.0690294067671514,0,0.266570106732648,0,0.0115171913578045,0,0.018389495955925,0,318.821196446969,0,0,0,0,0,0,0.00340062371782474,0,0.266570106730901,0,0.0115171913564798,0,0.0183892741705025,0,8.05133460300093,0,0,0,0,0,"ND",ND
RC01819,man6p[c]  <=> f6p[c],-0.0372148903611361,-0.0268051182874503,-0.0617561237698019,-0.063169960211223,-0.0258064541608184,-0.0446453737613413,-0.0467540169314109,-0.0708334493345391,-0.0697897078499352,-0.0311524561984697,-0.108181205523743,-0.0380132347490228,-0.189551532705124,-0.0336781604776086,-0.134910153332101,-0.0605224080491447,-0.435625192028411,-0.0566591477257082,-29.9704488490286,-0.0168938677837787,1,1,1,1,1,-0.0481371779685085,-0.0443482802137414,-0.178736937768837,-0.0336781604776228,-0.134910153323973,-0.0605224080498234,-0.272824630241067,-0.0567459121288607,-1.10478629379509,-0.0168938677837787,1,1,1,1,1,"ND",ND
RC01326,atp[c] + man[c]  -> adp[c] + h[c] + man6p[c],0.0529824991345041,0.0373678410239754,0.0897854604574544,0.0918975321996345,0.0359749469078673,0.0635612104110917,0.0651777266263056,0.102982724239588,0.101527718284094,0.0434274290766829,0.000211159045991061,0.0763273965301079,0,0.131219836325998,0.0435292722581508,0.133844716870444,0,0.389216784426202,0,26.1212132666652,1,0,1,0,0,0.0601734504283508,0.0642403388082399,0,0.122273562762679,0.0435292722674349,0.133844716866999,0,0.235656102549023,0,0.96373563927668,1,0,1,0,0,"ND",ND
RC02731,h2o[c] + f26bp[c]  -> f6p[c] + pi[c],0,0,0.00871849731306096,0.00905147222382042,0,0,0,0.01,0.01,0,0,0.728401584092339,0,3.65688637303041,0,3.53569481849443,0,36.4551548038655,0,1000,0,0,0,0,0,0,0.0358835432344957,0,3.65688637298494,0,3.16123639743714,0,6.37585523775576,0,36.7411047851638,0,0,0,0,0,"ND",ND
RC00867,atp[c] + fru[c]  -> f6p[c] + adp[c] + h[c],0,0,0,0,0,0,0,0,0,0,0,0.0328807754577479,0,0.127130742871706,0,0.0194905696885154,0,0.0272256773480853,0,818.300423585199,0,0,0,0,0,0,0.00161981910375752,0,0.127130742870757,0,0.0194905696872947,0,0.0272179604538704,0,12.2997366817559,0,0,0,0,0,"ND",ND
RC00875,nad[c] + sbt-D[c]  <=> h[c] + nadh[c] + fru[c],0,0,0,0,0,0,0,0,0,0,-0.00523141761525973,0.032880775461365,-0.0173536192827371,0.127130742871838,-0.00971338531397649,0.0116772133283799,-0.0126406921555705,0.0184027062268448,-0.62732437166585,818.300423585188,0,0,0,0,0,-0.000259840032414608,0.00161981910409836,-0.0164888898191254,0.127130742871232,-0.00971338531364645,0.0116772133272736,-0.0121647626785526,0.0183929061543433,-0.0208443280228039,12.2964682735352,0,0,0,0,0,"ND",ND
RC01787,h[c] + nadph[c] + glc-D[c]  <=> nadp[c] + sbt-D[c],0,0,0,0,0,0,0,0,0,0,-0.0057240340784086,0.0328807754617045,-0.0228376454451364,0.127130742871807,-0.0148838623729101,0.0595217308060522,-0.0202274332871319,0.500666057775676,-0.972236234574552,818.300423585188,0,0,0,0,0,-0.000285904150082388,0.00161981910328601,-0.0226397880814217,0.127130742871296,-0.014883862372107,0.0595217307984766,-0.0191287142407243,0.251596260880378,-0.0322774971168656,12.295007980489,0,0,0,0,0,"ND",ND
RC01818,man1p[c]  <=> man6p[c],-0.0901973894956402,-0.0641729593114257,-0.151541584227256,-0.155067492410858,-0.0617814010687004,-0.108206584172433,-0.111931743557717,-0.173816173574127,-0.17131742613403,-0.0745798852751705,-0.129509875030948,-0.103142917821674,-0.223352257893108,-0.103068020925727,-0.222782052625047,-0.168684410039573,-0.645191458179206,-0.162931151277928,-43.2341443125551,-0.0552813227120623,1,1,1,1,1,-0.10936755680633,-0.107953461335726,-0.207278011381673,-0.10306802092577,-0.2227820526192,-0.168684410040589,-0.389903526489613,-0.162953278705134,-1.59568054136673,-0.0552813227120623,1,1,1,1,1,"ND",ND
RC00885,h[c] + gtp[c] + man1p[c]  <=> ppi[c] + gdpmann[c],0.0901973894956402,0.0641729593114257,0.151541584227256,0.155067492410858,0.0617814010687004,0.108206584172433,0.111931743557717,0.173816173574127,0.17131742613403,0.0745798852751705,0.103142917821674,0.129509875030948,0.103068020925727,0.223352257893108,0.168684410039573,0.222782052625047,0.162931151277928,0.645191458179206,0.0552813227120623,43.2341443125551,1,1,1,1,1,0.107953461335726,0.10936755680633,0.10306802092577,0.207278011381673,0.168684410040589,0.2227820526192,0.162953278705134,0.389903526489613,0.0552813227120623,1.59568054136673,1,1,1,1,1,"ND",ND
RC00888,gdpmann[c]  -> h2o[c] + gdpddman[c],0.00386897718328402,0.00126653416486257,0.00998727458694398,0.0103241167333058,0.00121800754094389,0.0046414736344945,0.00220911391448396,0.0114552705911629,0.0114060083023137,0.00147032700936768,0,0.00670345975558513,0,0.0115267615274295,0.00593067734492839,0.0159927919664713,0.00357269112277818,0.0560417039181873,0,4.05938139920757,0,0,1,1,0,0.00421138047947012,0.00468231359724493,0,0.0115267615273725,0.00593067734551064,0.0159927919658795,0.00381248519897181,0.0320258221513511,0,0.150270641559819,1,0,1,1,0,"ND",ND
